basket_id,面包,咖啡,牛奶,黄油,纸尿裤,啤酒,鸡蛋,纸巾
772,False,False,False,False,False,False,True,True
773,True,False,True,False,False,False,False,True
774,False,False,False,False,False,False,False,True
775,False,True,False,False,False,False,True,True
776,False,False,False,False,False,False,False,True
777,False,True,False,False,True,False,True,False
778,False,False,False,False,False,False,True,True
779,False,False,False,True,False,True,False,False
780,True,True,True,True,False,False,True,True
781,True,False,True,False,False,False,False,True
782,False,False,False,False,False,True,False,True
783,True,False,True,False,False,False,False,False
784,False,False,False,False,False,False,False,True
785,True,False,False,False,False,False,True,True
786,True,False,False,True,False,False,False,True
787,True,False,True,False,False,True,False,True
788,False,False,True,False,False,True,False,True
789,True,False,True,False,False,True,False,True
790,True,False,True,False,True,False,True,False
791,False,True,False,False,True,True,False,True
792,True,False,True,True,False,False,False,True
793,False,True,False,False,False,False,False,False
794,False,False,False,False,False,False,False,False
795,True,False,True,True,False,False,True,True
796,False,True,True,False,False,False,True,True
797,True,False,True,True,False,False,True,True
798,False,False,False,False,True,False,True,True
799,False,False,False,False,False,False,False,False
800,True,False,True,False,False,False,False,True
801,True,True,True,False,True,True,False,False
802,True,False,False,True,False,False,False,False
803,True,False,True,False,True,False,False,False
804,True,False,False,False,False,False,False,False
805,False,False,True,False,False,False,False,True
806,False,False,True,False,True,True,False,True
807,False,False,False,False,True,True,False,True
808,True,False,True,False,True,False,False,False
809,False,False,False,False,False,False,False,True
810,True,False,True,True,False,False,False,True
811,True,False,True,True,True,True,False,True
812,True,False,False,True,False,False,False,False
813,False,True,False,False,False,False,False,True
814,False,False,False,False,False,False,True,True
815,True,False,True,False,False,False,False,False
816,False,False,False,False,False,False,True,True
817,False,False,False,False,False,True,False,True
818,False,True,False,False,True,True,False,True
819,False,False,False,False,False,True,False,False
820,False,False,False,False,True,False,False,False
821,False,True,False,False,True,False,True,False
822,True,False,False,True,False,False,False,True
823,True,True,True,False,False,False,False,False
824,False,False,False,False,True,True,True,False
825,False,True,False,False,False,False,False,True
826,False,False,False,False,False,False,False,True
827,True,False,True,True,False,False,False,True
828,False,False,False,False,False,False,True,True
829,False,False,False,False,False,False,False,True
830,False,False,False,False,False,True,False,True
831,False,True,True,False,False,False,False,True
832,True,True,True,False,False,False,True,True
833,True,False,False,True,False,True,True,True
834,False,True,True,False,False,False,True,True
835,False,False,True,False,False,False,False,True
836,False,True,False,False,False,False,True,True
837,False,False,False,False,False,False,False,False
838,False,False,False,False,True,False,False,False
839,False,False,False,False,True,False,False,True
840,False,False,True,True,False,True,False,True
841,False,False,False,False,False,False,False,False
842,True,False,False,False,False,False,False,True
843,False,False,True,False,False,False,False,True
844,False,False,False,False,False,False,False,True
845,True,False,True,False,False,False,False,True
846,False,False,False,False,False,False,False,True
847,False,False,False,False,False,False,True,True
848,True,True,True,True,False,False,False,False
849,False,False,False,False,False,False,True,False
850,True,True,True,False,False,False,True,False
851,False,False,False,False,False,False,True,False
852,False,False,False,False,False,False,True,False
853,True,True,True,False,False,False,False,False
854,False,False,False,False,False,False,True,False
855,True,False,True,False,False,True,False,True
856,True,False,True,True,False,False,False,False
857,True,False,True,True,False,False,False,True
858,True,False,True,True,False,False,True,True
859,True,False,True,False,False,False,False,True
860,False,False,False,False,False,False,True,True
861,True,True,True,True,False,False,False,True
862,True,False,True,False,False,False,False,True
863,False,False,False,False,False,False,False,True
864,False,False,False,False,False,True,True,False
865,False,False,False,False,False,False,True,True
866,True,False,True,False,False,True,False,True
867,True,True,False,True,True,True,False,False
868,False,False,False,False,False,False,False,True
869,True,False,True,False,False,True,False,True
870,True,False,False,True,False,False,False,False
871,False,True,False,False,False,False,True,False
872,True,False,True,False,False,False,False,True
873,False,False,False,False,False,False,False,False
874,False,False,False,False,False,True,False,True
875,False,False,False,False,False,False,False,True
876,True,False,True,True,False,False,False,True
877,True,False,True,False,False,False,False,True
878,False,False,False,True,False,False,True,True
879,True,False,False,True,False,False,False,True
880,True,False,True,False,False,False,True,False
881,False,False,True,False,False,False,True,False
882,True,False,True,True,False,True,False,False
883,False,True,False,False,False,False,False,True
884,True,False,True,True,False,False,False,True
885,False,True,False,False,False,True,True,True
886,False,True,False,True,False,False,False,True
887,False,True,False,False,False,False,False,False
888,False,True,False,False,False,False,False,True
889,False,False,False,False,False,True,True,False
890,True,False,False,False,True,False,True,True
891,True,True,True,True,False,False,True,True
892,False,True,False,False,False,False,True,True
893,False,False,False,False,False,True,False,True
894,False,True,True,False,False,False,False,True
895,True,False,False,True,True,False,True,False
896,True,False,True,False,False,False,False,False
897,False,True,True,False,True,True,False,False
898,False,True,False,False,False,True,False,True
899,False,True,False,False,False,False,False,True
900,True,False,True,False,True,False,False,True
901,False,False,False,False,True,True,False,True
902,True,False,True,False,False,False,True,False
903,True,True,True,False,False,False,False,False
904,True,False,True,False,False,False,False,False
905,False,False,False,False,True,True,True,True
906,True,False,False,True,True,True,False,True
907,False,False,False,True,False,False,False,True
908,True,False,True,False,True,True,False,False
909,True,False,True,False,False,False,False,False
910,True,False,False,False,False,False,False,True
911,True,False,True,False,False,False,False,True
912,True,True,True,False,False,False,False,True
913,True,False,True,False,False,False,False,False
914,False,False,False,False,False,True,True,True
915,True,True,True,True,False,True,False,False
916,False,False,False,False,False,False,False,True
917,False,False,False,False,False,False,False,False
918,False,False,False,False,False,False,True,True
919,False,False,False,False,False,False,False,False
920,False,False,False,False,False,True,True,False
921,False,False,True,False,False,False,False,True
922,False,False,False,False,False,True,True,False
923,False,False,False,False,False,False,False,True
924,True,False,True,True,False,False,False,False
925,False,False,False,False,False,False,False,True
926,False,False,True,False,False,False,True,False
927,True,True,True,True,False,True,False,True
928,False,False,False,False,False,False,False,True
929,False,False,False,False,True,True,False,False
930,True,False,True,False,False,False,False,False
931,False,False,False,False,False,False,False,True
932,False,False,False,False,True,False,True,True
933,False,False,False,False,False,False,False,False
934,False,False,False,False,False,False,True,True
935,True,False,True,False,False,False,True,True
936,False,False,False,False,False,False,False,True
937,False,False,False,False,False,False,True,True
938,False,False,True,False,True,False,False,False
939,False,False,False,False,True,True,True,False
940,False,False,False,False,False,True,False,True
941,False,False,False,False,False,False,False,False
942,False,False,False,False,False,False,False,False
943,False,False,False,False,False,False,False,False
944,False,True,True,False,False,False,False,False
945,True,False,False,False,False,True,False,False
946,True,False,False,False,False,False,True,False
947,False,False,False,False,True,False,False,True
948,False,False,True,False,False,False,True,True
949,False,False,False,False,False,False,False,True
950,False,False,False,False,False,False,True,True
951,False,True,False,False,False,True,True,False
952,False,False,False,False,False,False,True,False
953,False,False,True,False,False,True,False,True
954,False,False,True,False,False,True,True,False
955,True,True,True,False,False,False,True,False
956,False,True,False,False,False,False,False,False
957,True,False,False,False,False,True,False,True
958,False,False,False,False,False,False,True,False
959,True,True,True,True,True,True,False,True
960,True,False,True,True,False,False,False,True
961,False,False,False,False,False,True,False,False
962,True,True,True,False,False,False,True,True
963,True,True,True,True,False,False,False,True
964,False,False,False,False,False,False,False,True
965,True,False,True,True,False,False,False,True
966,True,False,False,True,True,True,False,True
967,True,False,False,False,False,False,True,True
968,False,False,False,False,False,False,False,True
969,False,True,False,False,False,True,False,True
970,False,True,True,False,False,False,True,True
971,False,False,False,False,True,True,False,False
972,False,False,False,False,False,True,False,True
973,False,True,True,False,True,False,True,False
974,False,False,False,False,False,False,False,True
975,False,True,True,False,False,False,False,True
976,False,True,False,False,False,False,True,True
977,False,False,False,False,False,False,False,True
978,False,False,False,False,True,False,True,True
979,True,False,True,True,False,False,False,True
980,True,True,True,False,True,True,False,False
981,False,False,True,False,False,False,False,True
982,False,True,False,False,False,False,False,True
983,True,False,False,True,False,False,False,True
984,False,False,True,False,False,True,False,True
985,False,True,False,False,False,False,False,True
986,False,False,False,False,True,False,True,True
987,False,False,False,False,False,False,True,False
988,True,True,True,True,False,True,False,False
989,False,False,False,False,False,False,False,False
990,False,False,False,False,False,False,False,True
991,False,False,False,False,False,False,False,False
992,False,False,False,False,False,True,False,False
993,False,False,False,False,False,False,True,True
994,False,True,False,False,False,False,False,False
995,False,False,False,False,False,True,False,True
996,False,False,False,False,False,True,False,False
997,True,False,False,True,False,True,False,False
998,False,False,False,False,False,False,False,False
999,False,False,False,False,False,False,False,True
1000,True,True,True,False,False,False,False,True
1001,False,False,False,False,False,False,False,True
1002,True,False,True,True,False,False,False,False
1003,False,False,False,False,True,False,False,True
1004,False,False,False,True,False,False,True,True
1005,True,False,True,False,True,False,False,False
1006,False,True,False,False,False,False,True,False
1007,True,False,True,True,True,True,False,True
1008,True,True,True,False,True,False,True,True
1009,False,False,False,False,False,True,True,True
1010,False,False,False,False,False,False,False,True
1011,False,False,False,False,False,False,False,False
1012,True,False,False,True,False,False,False,True
1013,False,False,False,False,False,False,False,True
1014,True,False,True,True,False,False,True,True
1015,False,True,True,False,False,False,False,True
1016,False,False,True,True,True,False,False,False
1017,True,False,True,True,False,False,False,True
1018,False,False,False,False,False,True,True,False
1019,True,False,True,True,False,True,False,True
1020,False,False,False,False,True,True,False,True
1021,False,True,False,False,True,False,False,True
1022,False,False,False,False,False,False,True,False
1023,True,True,True,False,False,False,False,True
1024,False,False,False,False,False,False,False,False
1025,False,False,False,False,False,True,True,True
1026,True,False,True,True,False,False,True,True
1027,False,False,False,False,False,True,True,True
1028,False,False,False,False,False,False,False,False
1029,False,False,False,False,False,False,False,True
1030,True,False,False,True,False,False,False,True
1031,False,False,True,False,False,True,False,True
1032,False,True,False,True,False,True,False,True
1033,True,False,True,True,True,False,False,True
1034,False,False,False,False,False,False,True,True
1035,False,False,False,False,False,False,False,False
1036,False,False,False,False,False,True,True,False
1037,False,False,False,False,False,False,False,True
1038,False,True,False,True,False,False,False,True
1039,False,False,False,False,False,False,False,True
1040,True,True,True,True,False,True,False,True
1041,False,False,False,False,False,True,False,False
1042,True,False,False,False,True,False,False,True
1043,False,False,True,False,False,False,False,True
1044,True,False,True,False,False,True,False,True
1045,False,False,False,False,False,False,True,False
1046,True,True,True,False,False,False,False,True
1047,False,True,False,False,False,False,True,False
1048,False,False,False,False,False,True,True,True
1049,True,False,True,True,True,True,False,True
1050,True,False,True,False,False,False,False,False
1051,True,False,True,True,False,False,False,True
1052,False,False,False,False,False,False,False,False
1053,False,False,False,False,False,False,False,False
1054,False,True,False,False,False,True,False,True
1055,True,False,True,True,False,False,False,True
1056,True,False,False,True,False,False,False,True
1057,False,False,False,True,False,True,False,True
1058,False,False,False,True,True,False,False,True
1059,False,False,False,False,False,False,True,False
1060,True,True,False,False,False,False,True,True
1061,True,False,False,False,False,False,False,False
1062,False,False,False,False,False,False,False,True
1063,True,False,True,True,True,False,True,True
1064,False,True,True,True,False,False,False,False
1065,True,False,False,False,False,True,True,True
1066,True,False,True,True,False,False,False,True
1067,False,False,False,False,False,False,False,False
1068,True,False,True,False,False,False,False,False
1069,True,True,True,False,False,False,False,True
1070,False,False,False,False,False,False,False,False
1071,False,True,True,False,False,True,False,False
1072,False,False,False,False,False,False,False,True
1073,True,False,False,True,False,False,True,True
1074,False,True,True,False,False,False,True,True
1075,True,False,False,True,False,True,False,True
1076,False,False,False,False,False,False,True,True
1077,False,True,False,False,False,False,False,False
1078,True,False,True,True,False,False,True,True
1079,False,False,False,False,False,True,True,True
1080,True,False,True,False,False,False,False,True
1081,False,False,False,False,False,False,False,False
1082,False,False,False,False,False,False,True,True
1083,True,False,False,True,False,False,False,True
1084,True,False,True,False,False,False,True,True
1085,True,False,True,False,False,False,False,True
1086,False,False,False,False,False,False,False,True
1087,False,False,False,False,False,False,False,True
1088,False,True,True,False,False,False,False,True
1089,False,False,False,False,False,True,False,True
1090,False,True,False,True,False,False,False,False
1091,True,True,True,False,False,True,False,True
1092,False,False,True,False,False,False,False,False
1093,True,False,True,True,False,False,False,False
1094,True,True,True,False,False,False,False,True
1095,True,False,True,False,False,False,False,True
1096,False,False,False,False,False,False,False,False
1097,False,False,False,False,False,False,False,True
1098,True,False,True,False,True,False,False,False
1099,False,False,False,False,False,False,False,True
1100,False,False,False,False,False,True,False,False
1101,True,False,True,True,False,True,False,True
1102,False,True,True,False,False,False,False,False
1103,False,False,False,False,False,True,False,True
1104,False,False,False,True,False,True,True,False
1105,False,False,False,False,False,False,False,False
1106,True,False,True,False,False,False,True,False
1107,False,False,True,False,False,False,True,True
1108,True,False,True,True,False,False,True,False
1109,False,False,True,False,False,False,False,True
1110,False,True,False,True,True,False,False,False
1111,False,True,True,False,True,False,True,False
1112,True,False,False,False,True,True,True,False
1113,True,False,False,True,False,False,False,False
1114,False,True,True,False,True,True,False,False
1115,False,True,False,False,False,True,False,False
1116,False,False,False,False,False,False,True,False
1117,False,False,False,False,False,True,False,False
1118,False,False,False,True,True,True,False,False
1119,True,False,True,True,False,False,False,True
1120,True,False,False,False,True,True,False,True
1121,True,True,True,False,False,False,True,True
1122,False,False,False,False,False,False,False,False
1123,False,True,True,False,False,True,False,False
1124,True,False,True,True,False,False,True,False
1125,True,False,True,False,False,False,False,True
1126,True,False,True,False,False,False,True,True
1127,False,True,False,False,False,False,False,True
1128,False,False,False,False,False,False,False,True
1129,True,False,True,False,False,False,True,True
1130,False,True,False,False,False,False,False,True
1131,False,True,False,False,True,False,False,True
1132,False,False,False,False,True,False,False,True
1133,False,False,False,False,False,False,False,False
1134,False,False,False,False,False,False,False,False
1135,True,True,True,True,False,False,False,True
1136,True,False,False,False,False,False,True,True
1137,False,True,False,False,False,True,False,True
1138,False,False,False,False,False,False,False,False
1139,False,False,True,False,False,False,True,False
1140,False,False,False,False,False,False,True,False
1141,True,False,True,True,False,False,False,True
1142,True,True,True,True,False,False,False,True
1143,True,False,True,True,False,False,True,False
1144,True,False,False,True,True,True,False,True
1145,False,False,False,False,False,False,False,True
1146,False,False,False,False,False,False,False,False
1147,True,False,False,False,False,False,False,True
1148,True,True,True,False,False,False,False,True
1149,False,False,True,False,False,False,False,True
1150,False,False,False,False,False,False,False,True
1151,True,False,False,False,False,False,False,False
1152,False,True,False,False,False,False,True,True
1153,False,False,False,False,False,False,False,True
1154,True,True,True,False,False,False,False,True
1155,True,True,True,False,False,False,False,False
1156,False,False,False,False,False,True,False,False
1157,False,True,True,True,False,True,False,False
1158,False,False,False,False,False,False,False,True
1159,False,False,False,False,False,False,False,True
1160,False,False,False,True,False,True,True,True
1161,False,False,True,False,False,True,False,True
1162,False,False,False,False,False,False,False,True
1163,True,False,False,False,False,False,False,False
1164,False,True,True,False,False,False,True,False
1165,True,False,True,False,False,False,False,False
1166,True,True,True,False,False,False,True,False
1167,True,False,True,True,False,False,True,True
1168,True,False,True,True,False,False,False,False
1169,True,False,True,False,False,False,True,True
1170,False,False,False,False,False,False,False,False
1171,False,False,False,False,False,False,False,True
1172,False,False,False,False,False,False,False,True
1173,True,False,True,False,False,True,True,True
1174,False,True,False,False,False,False,False,False
1175,True,True,True,False,True,False,False,True
1176,True,False,True,False,False,False,False,True
1177,True,False,True,False,False,False,False,True
1178,False,False,True,False,False,False,True,False
1179,True,False,True,False,False,False,False,False
1180,False,True,False,False,False,False,True,True
1181,True,True,True,True,True,False,True,False
1182,False,True,False,False,False,False,True,False
1183,True,False,False,False,False,False,True,False
1184,False,True,True,False,False,True,False,True
1185,False,False,False,False,False,False,True,True
1186,False,False,False,False,False,False,False,True
1187,False,True,False,False,False,False,True,True
1188,True,False,True,True,False,False,False,True
1189,False,False,False,False,False,False,True,True
1190,True,True,True,False,False,False,True,True
1191,False,False,False,False,False,False,True,True
1192,True,True,True,False,False,False,False,False
1193,True,False,True,False,False,False,False,False
1194,False,False,False,False,False,False,True,False
1195,False,False,False,False,False,False,False,False
1196,False,False,False,False,False,True,False,True
1197,False,True,False,False,False,False,False,False
1198,False,True,False,False,False,True,True,True
1199,False,False,False,False,False,True,False,True
1200,False,False,False,False,False,False,False,True
1201,True,True,True,True,False,False,False,True
1202,False,False,False,False,False,False,False,True
1203,True,False,True,False,False,False,True,False
1204,False,False,False,False,False,False,False,True
1205,False,False,False,False,False,False,True,True
1206,False,False,False,True,False,False,False,True
1207,True,False,True,True,False,True,False,True
1208,False,False,False,False,False,False,False,True
1209,True,False,True,False,False,False,False,True
1210,False,False,False,True,False,False,False,False
1211,False,False,False,False,False,False,False,False
1212,False,False,False,False,False,False,False,True
1213,True,True,True,False,False,False,False,True
1214,True,False,True,False,False,False,False,True
1215,False,False,False,False,True,False,True,True
1216,False,False,False,False,False,False,False,False
1217,True,False,True,False,False,False,False,True
1218,False,False,False,False,False,False,False,True
1219,False,False,False,False,True,True,False,True
1220,False,False,False,False,False,True,False,False
1221,True,False,True,True,False,False,False,True
1222,False,False,False,False,False,True,False,True
1223,False,False,False,True,False,False,False,True
1224,True,False,True,True,False,True,False,True
1225,False,True,True,False,True,True,False,True
1226,True,False,False,True,False,False,True,False
1227,False,True,False,False,True,True,False,True
1228,False,True,True,False,False,True,True,True
1229,False,False,False,False,False,True,False,True
1230,True,True,True,False,False,False,False,False
1231,False,False,False,False,False,True,False,False
1232,False,False,True,False,False,False,True,True
1233,False,False,True,False,False,False,False,False
1234,False,False,False,False,False,False,False,True
1235,False,False,True,False,False,False,True,True
1236,True,False,True,False,False,False,False,True
1237,False,False,False,False,False,False,False,True
1238,False,True,False,False,False,True,False,True
1239,False,True,False,False,False,False,True,False
1240,True,False,False,True,False,False,False,False
1241,False,False,False,False,False,False,False,True
1242,False,True,False,False,True,False,True,True
1243,True,False,True,False,False,False,True,True
1244,False,True,False,True,False,False,True,False
1245,True,False,True,False,False,False,False,True
1246,True,False,True,False,False,False,False,True
1247,False,False,True,False,False,False,False,False
1248,True,True,True,False,True,False,False,True
1249,True,False,True,False,False,False,True,False
1250,True,False,False,False,False,False,True,True
1251,True,False,False,True,False,False,False,True
1252,True,False,True,False,False,False,False,True
1253,False,False,False,False,False,False,False,False
1254,False,True,False,False,False,False,False,False
1255,False,True,True,False,False,True,True,True
1256,False,False,False,True,False,False,False,True
1257,True,False,False,True,False,False,False,True
1258,True,True,True,False,False,False,True,True
1259,False,False,False,False,False,False,False,True
1260,False,False,False,False,False,False,False,True
1261,True,True,True,False,False,False,True,False
1262,False,False,False,False,False,False,False,True
1263,False,False,False,False,False,False,True,True
1264,False,False,False,False,False,False,False,False
1265,False,False,False,False,False,True,False,True
1266,True,False,True,False,False,True,False,True
1267,False,False,True,False,False,False,False,True
1268,True,False,True,True,False,True,False,False
1269,False,False,False,False,True,True,True,True
1270,False,False,True,False,False,True,False,True
1271,False,False,False,False,False,False,False,False
1272,False,True,True,False,False,False,False,False
1273,True,False,True,True,False,False,False,True
1274,False,True,False,False,False,False,True,True
1275,True,False,False,True,False,True,True,True
1276,False,False,False,False,True,False,False,False
1277,True,False,True,True,False,False,False,True
1278,False,False,False,False,False,False,True,False
1279,True,False,True,False,False,False,False,False
1280,False,False,False,False,False,False,False,False
1281,True,False,True,True,False,False,False,False
1282,False,False,False,False,False,True,True,True
1283,False,True,True,False,False,True,False,False
1284,False,False,False,False,False,False,False,True
1285,False,False,False,False,False,True,True,True
1286,False,True,False,False,False,False,True,False
1287,False,False,False,False,False,False,False,False
1288,False,False,True,False,False,False,True,True
1289,True,False,True,False,False,False,True,True
1290,False,True,False,False,False,False,False,False
1291,False,False,True,False,False,False,False,True
1292,True,False,True,False,False,False,False,True
1293,False,False,False,False,False,False,False,True
1294,False,False,False,False,False,False,False,True
1295,False,False,False,False,False,False,False,True
1296,False,False,False,False,False,False,False,False
1297,True,True,True,False,False,False,False,True
1298,False,False,True,False,False,False,False,True
1299,True,False,True,False,False,False,False,True
1300,False,False,False,False,False,False,False,False
1301,False,False,False,False,False,True,False,True
1302,True,False,True,True,False,False,False,False
1303,False,False,False,True,False,False,False,True
1304,False,False,False,False,False,True,False,False
1305,False,False,False,True,False,False,True,True
1306,False,True,False,False,True,False,False,False
1307,False,False,True,False,True,True,True,False
1308,False,False,False,False,False,True,False,False
1309,False,False,True,False,False,False,False,True
1310,True,False,True,True,False,False,False,False
1311,False,True,True,False,False,False,True,True
1312,False,False,False,False,False,False,False,True
1313,True,False,False,True,False,True,False,False
1314,True,True,True,False,False,False,False,True
1315,False,True,False,False,True,True,False,True
1316,False,False,False,False,False,False,False,True
1317,False,False,False,True,False,False,False,True
1318,False,False,False,False,False,False,True,False
1319,True,False,False,False,False,False,False,True
1320,False,False,True,False,False,False,True,True
1321,False,False,False,False,False,False,True,True
1322,False,False,False,False,False,False,True,True
1323,False,True,False,False,False,False,False,True
1324,False,False,True,False,False,False,False,True
1325,False,True,True,True,False,False,False,False
1326,False,False,False,False,False,False,False,True
1327,False,False,False,False,False,False,True,True
1328,False,False,False,False,False,False,False,True
1329,False,False,False,False,False,False,False,False
1330,False,True,True,False,False,False,False,True
1331,False,True,False,False,False,False,False,True
1332,True,False,True,False,True,True,True,True
1333,False,True,False,False,False,True,False,True
1334,False,False,False,False,False,False,True,True
1335,False,False,False,True,False,False,False,True
1336,False,True,True,False,False,False,False,True
1337,True,False,False,True,False,True,True,True
1338,False,True,False,False,False,False,False,False
1339,False,True,False,False,False,True,False,True
1340,True,True,True,True,False,False,False,True
1341,True,True,True,False,False,False,True,True
1342,False,False,True,False,False,False,False,True
1343,False,False,False,False,False,False,True,True
1344,True,True,True,False,True,False,False,True
1345,True,True,False,False,False,False,False,False
1346,False,False,False,False,True,True,False,False
1347,False,False,False,False,False,False,False,False
1348,False,True,False,True,False,False,False,True
1349,True,False,True,False,False,False,True,True
1350,False,False,False,False,False,False,True,False
1351,True,True,True,False,False,False,True,True
1352,True,False,True,True,False,True,False,False
1353,True,False,True,True,False,False,False,True
1354,False,True,True,False,False,False,False,False
1355,False,False,True,False,False,False,False,True
1356,False,True,False,False,False,False,False,True
1357,False,True,False,False,False,False,True,True
1358,True,False,True,False,False,False,False,True
1359,True,False,True,True,False,False,False,True
1360,False,False,True,False,False,False,True,True
1361,True,True,True,True,False,False,False,False
1362,False,False,True,False,False,False,False,False
1363,False,False,True,False,False,False,False,False
1364,False,False,False,False,False,True,False,False
1365,True,False,True,True,False,False,True,True
1366,True,True,False,True,False,True,False,True
1367,False,False,False,False,False,False,False,False
1368,False,True,False,False,False,False,False,True
1369,False,True,True,False,True,True,False,False
1370,False,False,False,False,False,False,False,False
1371,False,False,False,False,True,False,False,True
1372,False,True,True,False,False,False,False,False
1373,False,True,False,False,False,False,False,True
1374,False,False,False,False,False,True,False,True
1375,False,False,False,False,False,False,False,True
1376,True,False,True,True,False,False,False,True
1377,False,True,True,False,False,False,True,True
1378,True,False,False,True,False,False,False,True
1379,False,False,False,False,False,False,False,True
1380,False,False,False,False,False,False,True,True
1381,False,False,False,False,False,False,False,True
1382,True,True,False,False,False,False,False,False
1383,False,False,False,False,False,False,False,True
1384,True,True,True,False,True,False,False,False
1385,False,False,False,False,False,True,False,True
1386,False,False,False,False,False,False,False,True
1387,True,True,True,False,False,False,False,False
1388,False,False,False,False,False,False,False,True
1389,True,False,True,True,True,True,True,True
1390,False,False,False,False,False,False,False,False
1391,False,True,False,False,False,True,False,False
1392,True,False,True,True,True,False,False,False
1393,False,True,False,False,False,False,False,False
1394,True,False,True,False,False,False,False,True
1395,False,False,True,False,False,False,True,True
1396,False,False,True,True,False,False,False,False
1397,False,True,False,True,False,False,False,True
1398,False,True,False,True,False,False,False,True
1399,True,True,True,False,True,False,False,True
1400,False,False,False,False,False,True,False,True
1401,True,True,True,True,False,True,True,False
1402,False,False,True,False,True,True,False,True
1403,True,True,True,False,False,False,False,True
1404,True,False,True,False,False,False,False,True
1405,False,False,False,True,False,False,False,True
1406,False,False,False,False,False,False,False,False
1407,True,False,True,False,False,False,False,True
1408,True,False,True,True,False,True,False,True
1409,False,False,False,False,False,False,False,False
1410,True,False,True,True,False,False,False,True
1411,True,False,False,False,False,False,False,False
1412,True,False,False,False,False,False,False,True
1413,False,False,False,False,False,False,False,False
1414,False,False,False,False,True,False,False,True
1415,False,False,False,False,False,False,False,True
1416,True,False,False,True,False,True,False,False
1417,False,False,False,False,False,False,True,True
1418,True,False,True,False,False,False,True,False
1419,False,True,True,False,False,True,False,True
1420,False,False,False,False,True,True,False,False
1421,False,False,True,False,False,False,False,False
1422,False,True,True,False,False,False,False,False
1423,True,False,True,False,False,False,False,True
1424,False,False,False,False,False,False,False,True
1425,False,True,False,False,False,False,False,True
1426,False,False,False,False,True,False,False,True
1427,True,False,True,True,False,False,False,False
1428,False,True,True,False,False,False,False,True
1429,True,True,True,False,False,False,True,False
1430,True,False,True,False,False,False,False,True
1431,True,False,True,False,False,False,True,False
1432,False,False,False,False,False,False,True,True
1433,True,False,False,True,False,False,False,True
1434,False,False,True,False,False,False,False,True
1435,True,False,True,False,False,True,False,False
1436,False,False,True,False,False,True,False,True
1437,False,False,False,False,False,True,True,True
1438,True,False,False,False,True,False,False,True
1439,False,False,False,False,False,False,True,True
1440,False,True,True,False,False,False,False,True
1441,False,False,False,False,False,True,False,True
1442,False,False,False,False,False,False,True,True
1443,False,False,False,False,False,False,False,True
1444,False,False,False,False,False,True,False,True
1445,True,False,True,True,False,False,True,False
1446,True,False,True,False,False,False,False,True
1447,False,True,False,False,False,True,False,True
1448,False,False,False,False,False,False,False,True
1449,False,False,False,True,False,False,False,True
1450,False,True,False,False,False,False,False,False
1451,False,True,True,False,True,True,False,True
1452,False,False,False,False,False,True,False,True
1453,True,False,True,False,False,False,False,False
1454,True,False,True,False,False,False,True,True
1455,False,False,False,False,False,True,False,False
1456,False,True,False,False,False,True,False,False
1457,False,True,False,False,False,False,False,False
1458,False,False,False,True,False,True,False,True
1459,False,True,False,False,False,False,False,False
1460,False,False,False,False,False,False,True,True
1461,False,True,True,False,False,False,False,True
1462,False,False,False,False,False,True,True,False
1463,False,False,False,False,False,False,True,True
1464,False,False,False,False,False,False,False,True
1465,False,False,False,False,False,False,False,True
1466,False,True,False,False,False,False,True,True
1467,False,False,False,False,False,False,False,False
1468,False,True,True,False,False,False,False,True
1469,False,False,False,False,False,False,False,True
1470,False,False,False,False,True,True,False,True
1471,False,True,False,False,False,False,False,False
1472,True,False,False,True,False,False,False,True
1473,False,False,False,False,False,False,False,True
1474,True,False,True,True,False,False,True,True
1475,False,False,False,False,False,False,False,True
1476,False,False,False,False,False,False,False,False
1477,False,True,True,False,False,False,False,True
1478,True,False,True,True,False,False,False,True
1479,False,False,False,False,False,False,False,True
1480,False,False,False,False,False,False,False,True
1481,False,False,False,False,False,True,True,False
1482,False,False,False,False,False,False,False,False
1483,True,False,False,False,False,False,False,True
1484,False,False,False,False,False,False,False,False
1485,True,False,True,True,False,False,True,True
1486,True,False,False,False,False,False,True,True
1487,True,False,False,False,True,False,False,False
1488,False,False,False,False,False,True,False,True
1489,False,False,False,False,False,False,False,True
1490,False,False,False,True,False,False,False,False
1491,False,False,False,False,False,False,False,False
1492,True,True,True,False,True,False,False,True
1493,False,True,False,False,False,False,True,True
1494,True,False,True,True,False,False,True,False
1495,True,False,False,False,False,False,False,False
1496,True,False,False,False,False,False,True,False
1497,False,False,False,False,False,False,True,True
1498,False,False,True,False,False,False,False,True
1499,False,True,True,False,False,False,False,True
1500,False,False,False,False,False,True,False,True
1501,False,False,False,False,False,False,False,True
1502,False,True,False,False,True,True,True,True
1503,False,True,False,True,False,False,False,True
1504,False,False,False,False,False,False,False,True
1505,False,True,True,False,False,False,True,False
1506,False,False,False,False,False,True,False,True
1507,True,False,False,True,True,False,False,False
1508,True,True,False,False,False,True,True,False
1509,True,True,True,True,False,False,False,True
1510,True,False,False,True,False,False,True,True
1511,False,False,False,False,False,False,True,True
1512,False,False,False,False,False,False,False,True
1513,True,False,False,False,False,False,False,True
1514,False,False,False,False,False,False,True,False
1515,False,True,False,False,False,False,False,True
1516,False,False,False,False,False,False,True,False
1517,False,False,False,False,False,False,False,False
